date,open,high,low,close,adjusted_close,volume
2007-01-01,75.000000,75.074155,73.854862,73.927958,73.927958,3928948
2007-01-02,73.927958,75.867063,73.667667,75.600882,75.600882,8301935
2007-01-03,75.600882,76.416928,74.274129,75.084602,75.084602,7001618
2007-01-04,75.084602,76.950099,74.886591,76.747702,76.747702,9470551
2007-01-05,76.747702,76.879890,74.942918,75.072219,75.072219,4846543
2007-01-08,75.072219,75.216828,74.419892,74.563521,74.563521,8275841
2007-01-09,74.563521,74.570744,73.875131,73.882288,73.882288,3912662
2007-01-10,73.882288,74.253472,73.071318,73.440281,73.440281,5377291
2007-01-11,73.440281,74.390465,73.347627,74.296731,74.296731,5418434
2007-01-12,74.296731,74.354998,71.579155,71.635335,71.635335,6146383
2007-01-15,71.635335,75.687215,71.141446,75.168963,75.168963,4850230
2007-01-16,75.168963,75.434735,72.873269,73.131838,73.131838,4776043
2007-01-17,73.131838,73.359405,72.773929,73.001090,73.001090,4786884
2007-01-18,73.001090,74.237636,72.853044,74.087388,74.087388,5490535
2007-01-19,74.087388,75.606615,73.492291,75.004155,75.004155,9376010
2007-01-22,75.004155,75.090918,73.847469,73.932993,73.932993,5226742
2007-01-23,73.932993,74.046830,71.548578,71.658913,71.658913,4301731
2007-01-24,71.658913,71.731466,71.050980,71.122991,71.122991,7883201
2007-01-25,71.122991,72.079815,71.071477,72.027646,72.027646,5593097
2007-01-26,72.027646,73.134663,71.872954,72.977930,72.977930,7494037
2007-01-29,72.977930,75.111941,72.560200,74.684443,74.684443,6012139
2007-01-30,74.684443,75.108323,73.223759,73.641721,73.641721,4739148
2007-01-31,73.641721,73.985808,73.036607,73.379468,73.379468,6494969
2007-02-01,73.379468,74.347587,72.968277,73.933292,73.933292,9196333
2007-02-02,73.933292,75.430118,73.806831,75.301317,75.301317,5666138
2007-02-05,75.301317,75.505200,74.631012,74.833628,74.833628,4760741
2007-02-06,74.833628,74.964521,73.951020,74.080595,74.080595,9689266
2007-02-07,74.080595,74.758622,71.764981,72.427882,72.427882,9660755
2007-02-08,72.427882,73.042111,72.335617,72.949182,72.949182,7234838
2007-02-09,72.949182,73.117915,72.302968,72.470594,72.470594,5028231
2007-02-12,72.470594,72.828980,72.393473,72.751560,72.751560,7651647
2007-02-13,72.751560,73.045518,72.137128,72.429786,72.429786,6535356
2007-02-14,72.429786,73.719499,72.173988,73.460063,73.460063,4978030
2007-02-15,73.460063,76.513925,73.101065,76.141821,76.141821,4034364
2007-02-16,76.141821,76.179941,75.540365,75.578202,75.578202,6191569
2007-02-19,75.578202,76.974764,74.882040,76.272209,76.272209,9736058
2007-02-20,76.272209,76.317466,75.069715,75.114286,75.114286,6762630
2007-02-21,75.114286,75.309572,71.515373,71.701787,71.701787,6173969
2007-02-22,71.701787,72.830563,71.675841,72.804218,72.804218,10913810
2007-02-23,72.804218,73.042078,72.001032,72.237040,72.237040,4302581
2007-02-26,72.237040,72.608933,70.394282,70.758564,70.758564,4768565
2007-02-27,70.758564,72.075736,70.296645,71.608270,71.608270,3589449
2007-02-28,71.608270,71.676478,71.212392,71.280288,71.280288,8011511
2007-03-01,71.280288,71.610872,68.998845,69.320339,69.320339,6205026
2007-03-02,69.320339,71.459394,69.319444,71.458471,71.458471,6989118
2007-03-05,71.458471,71.983103,70.475856,70.997100,70.997100,8852579
2007-03-06,70.997100,71.062290,70.926689,70.991874,70.991874,9398256
2007-03-07,70.991874,71.022734,68.707912,68.737793,68.737793,3777930
2007-03-08,68.737793,69.559591,68.727457,69.549134,69.549134,3474859
2007-03-09,69.549134,69.595471,68.924099,68.970050,68.970050,8845768
2007-03-12,68.970050,70.881118,68.586299,70.488916,70.488916,5382521
2007-03-13,70.488916,70.649761,69.409465,69.568209,69.568209,5229291
2007-03-14,69.568209,70.292785,69.480631,70.204406,70.204406,5787431
2007-03-15,70.204406,70.765407,68.672092,69.225268,69.225268,6850172
2007-03-16,69.225268,70.593405,69.007391,70.371919,70.371919,6635655
2007-03-19,70.371919,70.394108,69.971366,69.993436,69.993436,6915493
2007-03-20,69.993436,71.389316,69.855649,71.249057,71.249057,3360392
2007-03-21,71.249057,72.035612,71.233907,72.020298,72.020298,5094647
2007-03-22,72.020298,72.755427,71.648815,72.382077,72.382077,6164871
2007-03-23,72.382077,73.435482,72.268175,73.320104,73.320104,8717616
2007-03-26,73.320104,73.447509,71.843945,71.969002,71.969002,6944941
2007-03-27,71.969002,72.090493,69.996818,70.115179,70.115179,5116450
2007-03-28,70.115179,70.578631,69.561625,70.024478,70.024478,6549174
2007-03-29,70.024478,70.467550,69.213934,69.654667,69.654667,5850003
2007-03-30,69.654667,69.710508,68.404472,68.459355,68.459355,7821755
2007-04-02,68.459355,69.271794,68.348761,69.160068,69.160068,7753840
2007-04-03,69.160068,69.628120,69.028912,69.496326,69.496326,2924905
2007-04-04,69.496326,69.691212,68.812613,69.006124,69.006124,4371969
2007-04-05,69.006124,69.232083,68.380671,68.605318,68.605318,5453553
2007-04-06,68.605318,68.748940,68.112674,68.255563,68.255563,9077203
2007-04-09,68.255563,68.301516,65.695770,65.740029,65.740029,7906627
2007-04-10,65.740029,66.306623,65.402377,65.967800,65.967800,5184295
2007-04-11,65.967800,67.639060,65.273634,66.934719,66.934719,10001193
2007-04-12,66.934719,67.307377,66.716863,67.089018,67.089018,6613422
2007-04-13,67.089018,67.846261,66.902229,67.657889,67.657889,4488463
2007-04-16,67.657889,68.056813,67.538886,67.937318,67.937318,8245225
2007-04-17,67.937318,68.423329,67.895491,68.381228,68.381228,4730798
2007-04-18,68.381228,68.708272,67.582428,67.907204,67.907204,8808741
2007-04-19,67.907204,68.039857,67.851540,67.984130,67.984130,3424591
2007-04-20,67.984130,68.397619,67.087740,67.498273,67.498273,3387312
2007-04-23,67.498273,67.574303,67.464931,67.540939,67.540939,7030262
2007-04-24,67.540939,69.143056,67.161134,68.756416,68.756416,10884120
2007-04-25,68.756416,69.427884,64.520159,65.156470,65.156470,5159868
2007-04-26,65.156470,65.310210,64.392490,64.544786,64.544786,5649361
2007-04-27,64.544786,64.614170,63.304443,63.372567,63.372567,6635667
2007-04-30,63.372567,63.678869,63.309955,63.616017,63.616017,6858383
2007-05-01,63.616017,64.757124,63.362308,64.499891,64.499891,10437829
2007-05-02,64.499891,65.647035,64.282847,65.426872,65.426872,4563683
2007-05-03,65.426872,65.648311,63.910339,64.127380,64.127380,4856309
2007-05-04,64.127380,65.699209,64.028143,65.597696,65.597696,3454331
2007-05-07,65.597696,65.804819,65.466500,65.673471,65.673471,3294094
2007-05-08,65.673471,66.383969,65.303002,66.011593,66.011593,11828173
2007-05-09,66.011593,67.087454,65.827165,66.900542,66.900542,13622307
2007-05-10,66.900542,67.060532,63.780252,63.933145,63.933145,7597012
2007-05-11,63.933145,64.379013,63.747712,64.192827,64.192827,4896985
2007-05-14,64.192827,64.419636,64.164572,64.391294,64.391294,6315180
2007-05-15,64.391294,64.698787,63.212992,63.516306,63.516306,5731668
2007-05-16,63.516306,63.956955,61.884933,62.317263,62.317263,4259243
2007-05-17,62.317263,62.884064,62.295404,62.862014,62.862014,6924977
2007-05-18,62.862014,63.097504,61.909051,62.141843,62.141843,4167566
2007-05-21,62.141843,62.260734,59.732370,59.846870,59.846870,6475605
2007-05-22,59.846870,59.855526,59.647464,59.656093,59.656093,6561456
2007-05-23,59.656093,60.621727,59.566985,60.531312,60.531312,9488716
2007-05-24,60.531312,60.684174,59.653802,59.804829,59.804829,5112839
2007-05-25,59.804829,61.045181,59.789651,61.029692,61.029692,7116535
2007-05-28,61.029692,62.256779,60.802740,62.026122,62.026122,5621110
2007-05-29,62.026122,62.835323,61.756077,62.562941,62.562941,4696929
2007-05-30,62.562941,62.713145,61.983697,62.132869,62.132869,8048565
2007-05-31,62.132869,62.394485,61.471868,61.731795,61.731795,4897033
2007-06-01,61.731795,61.807668,60.844435,60.919309,60.919309,6293470
2007-06-04,60.919309,60.975223,60.633784,60.689488,60.689488,5938269
2007-06-05,60.689488,60.736982,59.973367,60.020338,60.020338,4495883
2007-06-06,60.020338,60.782376,59.996698,60.758446,60.758446,10214307
2007-06-07,60.758446,60.867269,60.061589,60.169357,60.169357,6689331
2007-06-08,60.169357,63.615850,59.980437,63.416735,63.416735,8038974
2007-06-11,63.416735,63.732040,63.100104,63.415403,63.415403,6843428
2007-06-12,63.415403,64.487062,62.834083,63.901288,63.901288,6450396
2007-06-13,63.901288,64.439240,63.490135,64.027276,64.027276,6390478
2007-06-14,64.027276,64.112889,63.991706,64.077291,64.077291,5736245
2007-06-15,64.077291,65.109386,64.015201,65.046356,65.046356,5288332
2007-06-18,65.046356,65.242035,62.162910,62.350479,62.350479,5791499
2007-06-19,62.350479,62.649292,61.652678,61.949569,61.949569,3340841
2007-06-20,61.949569,63.350472,61.574922,62.969656,62.969656,5283553
2007-06-21,62.969656,63.030593,62.045742,62.105843,62.105843,8297665
2007-06-22,62.105843,62.574195,61.864593,62.332066,62.332066,8052530
2007-06-25,62.332066,62.977722,62.046805,62.690820,62.690820,5279759
2007-06-26,62.690820,62.984352,61.533525,61.822993,61.822993,7570166
2007-06-27,61.822993,62.393517,61.727385,62.297175,62.297175,7354590
2007-06-28,62.297175,62.535717,61.993182,62.231473,62.231473,5167444
2007-06-29,62.231473,62.450468,62.077858,62.296693,62.296693,6455238
2007-07-02,62.296693,62.816520,61.537079,62.054889,62.054889,7032757
2007-07-03,62.054889,64.187028,61.567785,63.687111,63.687111,8176132
2007-07-04,63.687111,64.116325,63.293255,63.722252,63.722252,3772885
2007-07-05,63.722252,63.743616,63.083829,63.104986,63.104986,4197391
2007-07-06,63.104986,64.288294,63.072152,64.254862,64.254862,3161437
2007-07-09,64.254862,64.750025,64.250252,64.745380,64.745380,8756645
2007-07-10,64.745380,65.593883,64.242356,65.088196,65.088196,11314677
2007-07-11,65.088196,65.319686,64.869500,65.100947,65.100947,9587887
2007-07-12,65.100947,65.321638,65.076993,65.297612,65.297612,7917207
2007-07-13,65.297612,65.449076,64.397798,64.547522,64.547522,9319329
2007-07-16,64.547522,64.873005,64.339385,64.664491,64.664491,3758642
2007-07-17,64.664491,64.697233,64.025886,64.058321,64.058321,4845052
2007-07-18,64.058321,64.101847,63.751172,63.794519,63.794519,3157310
